transaction_id,date,region,country,department,product_category,product_name,customer_segment,channel,sales_rep,units_sold,unit_price,discount_pct,revenue,cost,profit,kpi_target,kpi_actual,csat_score,churn_flag,agentic_query_count,avg_query_latency_ms
21213,2026-03-12,MEA,UAE,Operations,BI Dashboards,InsightBoard,Startup,Reseller,Rep_001,13,1488.28,5,18380.26,9107.09,9273.17,8031.87,7001.42,4.9,0,12,461.7
21214,2022-11-04,APAC,Japan,Customer Success,Reporting Suite,SnapReport,Enterprise,Online Self-Serve,Rep_023,8,947.76,10,6823.87,3254.24,3569.63,10008.76,9848.56,2.9,0,17,763.4
21215,2023-07-06,LATAM,Argentina,Marketing,Analytics Platform,MetricMind Core,Startup,Online Self-Serve,Rep_045,23,663.03,0,15249.69,5667.4,9582.29,17383.15,14755.65,4.1,0,15,349.0
21216,2026-01-20,MEA,Saudi Arabia,Sales,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_036,6,1223.69,0,7342.14,4115.19,3226.95,15609.94,18841.4,3.4,0,19,540.4
21217,2024-03-11,MEA,UAE,Finance,Analytics Platform,MetricMind Pro,Mid-Market,Online Self-Serve,Rep_069,13,1898.78,10,22215.73,12864.84,9350.89,14246.45,11356.4,2.9,0,15,534.1
21218,2022-03-20,LATAM,Argentina,Operations,BI Dashboards,PulseView,Startup,Direct Sales,Rep_025,2,1730.37,0,3460.74,1908.02,1552.72,24677.66,26408.91,3.9,0,14,337.5
21219,2025-01-03,APAC,China,IT,Reporting Suite,SnapReport,Mid-Market,Partner,Rep_047,13,231.23,0,3005.99,1544.82,1461.17,8041.35,7976.08,3.4,0,15,610.5
21220,2023-07-10,North America,USA,Sales,Reporting Suite,SnapReport,SMB,Online Self-Serve,Rep_069,10,171.89,0,1718.9,998.59,720.31,12951.2,14348.47,3.3,0,17,329.8
21221,2022-10-25,APAC,Australia,Marketing,Reporting Suite,ReportGen,Enterprise,Online Self-Serve,Rep_009,37,1991.48,5,70000.52,26874.08,43126.44,12071.3,11469.84,4.0,0,29,604.6
21222,2024-08-20,LATAM,Argentina,IT,BI Dashboards,InsightBoard,Mid-Market,Online Self-Serve,Rep_032,15,775.49,10,10469.12,5217.47,5251.65,13323.24,15546.99,4.8,0,14,308.5
21223,2026-01-12,MEA,Saudi Arabia,Finance,Reporting Suite,SnapReport,Mid-Market,Reseller,Rep_009,16,965.59,0,15449.44,8373.47,7075.97,17175.8,15060.79,3.0,1,15,832.0
21224,2023-10-02,LATAM,Argentina,IT,BI Dashboards,PulseView,Enterprise,Direct Sales,Rep_060,8,1963.49,0,15707.92,7935.58,7772.34,22515.36,16399.38,2.9,1,14,226.9
21225,2023-01-23,APAC,India,Customer Success,AI Agents,AutoInsight,SMB,Direct Sales,Rep_043,15,1307.87,15,16675.34,9680.02,6995.32,12167.66,14889.71,3.1,0,15,208.5
21226,2024-11-12,APAC,China,Finance,Analytics Platform,MetricMind Core,Startup,Reseller,Rep_067,8,604.51,0,4836.08,2310.43,2525.65,8295.26,6679.0,3.8,0,16,359.8
21227,2025-10-26,LATAM,Argentina,Customer Success,AI Agents,AutoInsight,SMB,Partner,Rep_049,18,1239.14,20,17843.62,10361.54,7482.08,9244.23,7883.06,4.1,0,23,261.7
21228,2024-08-22,LATAM,Chile,Sales,Analytics Platform,MetricMind Core,Mid-Market,Online Self-Serve,Rep_026,13,1310.68,0,17038.84,7411.56,9627.28,22926.39,23550.7,3.0,0,15,761.5
21229,2022-11-11,MEA,South Africa,IT,Analytics Platform,MetricMind Core,Mid-Market,Reseller,Rep_072,7,1562.3,0,10936.1,4987.45,5948.65,12610.26,10047.97,2.9,0,14,727.1
21230,2022-05-04,APAC,Japan,IT,Data Integration,PipeSync,Startup,Reseller,Rep_027,9,1881.33,10,15238.77,7629.58,7609.19,13212.15,15735.21,3.1,0,13,876.6
21231,2022-07-10,North America,Mexico,Sales,Data Integration,PipeSync,Enterprise,Partner,Rep_071,7,1472.63,10,9277.57,4594.46,4683.11,19990.88,14303.31,3.2,1,14,435.3
21232,2022-11-22,LATAM,Chile,Sales,AI Agents,AgentQuery,Mid-Market,Partner,Rep_036,7,1357.67,15,8078.14,2931.91,5146.23,20947.77,23545.63,4.0,0,16,555.5
21233,2024-12-17,North America,Mexico,Marketing,AI Agents,AgentQuery,Startup,Direct Sales,Rep_014,21,1739.55,0,36530.55,20802.08,15728.47,10623.52,10180.89,3.9,0,13,332.5
21234,2026-04-26,LATAM,Brazil,Finance,BI Dashboards,PulseView,Enterprise,Direct Sales,Rep_068,1,904.78,0,904.78,396.65,508.13,14872.62,11630.49,4.3,0,14,298.2
21235,2023-05-10,North America,Mexico,Sales,Analytics Platform,MetricMind Pro,Enterprise,Direct Sales,Rep_078,27,1224.04,0,33049.08,16051.3,16997.78,19533.85,22611.98,2.9,1,15,896.7
21236,2025-07-05,Europe,Netherlands,Operations,BI Dashboards,InsightBoard,Enterprise,Online Self-Serve,Rep_072,9,1235.63,0,11120.67,4858.9,6261.77,21311.69,19224.25,3.0,0,21,535.2
21237,2022-04-01,APAC,Japan,Operations,Reporting Suite,ReportGen,Enterprise,Direct Sales,Rep_079,5,787.47,0,3937.35,2021.9,1915.45,8703.55,10850.05,4.2,0,17,161.9
21238,2024-07-03,Europe,Netherlands,Marketing,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_040,4,1623.33,20,5194.66,2611.39,2583.27,18297.95,15689.92,3.2,0,10,581.7
21239,2024-05-14,MEA,South Africa,Sales,BI Dashboards,InsightBoard,Mid-Market,Direct Sales,Rep_005,17,1896.15,15,27399.37,11813.05,15586.32,14399.49,12002.03,4.0,0,17,917.0
21240,2025-08-07,Europe,Germany,Customer Success,AI Agents,AutoInsight,Enterprise,Online Self-Serve,Rep_053,16,641.02,0,10256.32,4923.37,5332.95,13357.85,16687.79,4.1,0,11,391.0
21241,2025-11-27,APAC,Japan,Operations,AI Agents,AutoInsight,Enterprise,Partner,Rep_047,8,430.14,5,3269.06,1263.74,2005.32,16394.63,14844.2,4.4,1,14,164.3
21242,2022-03-02,MEA,South Africa,Finance,Reporting Suite,SnapReport,Enterprise,Reseller,Rep_036,3,1751.49,15,4466.3,1717.72,2748.58,14493.93,12054.13,2.8,0,18,818.9
21243,2025-10-22,Europe,UK,Operations,BI Dashboards,InsightBoard,Startup,Direct Sales,Rep_052,5,726.91,0,3634.55,1325.62,2308.93,17029.98,17426.98,4.5,0,17,253.2
21244,2025-03-17,Europe,France,Operations,Reporting Suite,SnapReport,SMB,Online Self-Serve,Rep_016,10,427.57,20,3420.56,1595.71,1824.85,23011.89,28138.12,3.3,0,8,615.9
21245,2025-07-05,APAC,Australia,Finance,Data Integration,PipeSync,Startup,Partner,Rep_030,21,313.74,0,6588.54,3704.23,2884.31,24550.65,28326.07,2.8,0,14,784.0
21246,2025-11-15,LATAM,Argentina,IT,Data Integration,PipeSync,Enterprise,Direct Sales,Rep_075,11,1791.92,0,19711.12,10891.47,8819.65,21722.19,15206.05,4.7,0,14,799.2
21247,2022-09-21,MEA,Saudi Arabia,Operations,BI Dashboards,PulseView,Mid-Market,Direct Sales,Rep_023,3,1325.02,5,3776.31,1665.43,2110.88,21790.18,19663.77,4.9,0,18,919.1
21248,2022-12-14,North America,Canada,Marketing,BI Dashboards,InsightBoard,Mid-Market,Partner,Rep_060,10,218.79,5,2078.5,1022.79,1055.71,17937.89,19708.98,3.3,0,14,559.1
21249,2023-01-13,APAC,India,Finance,Analytics Platform,MetricMind Pro,SMB,Partner,Rep_076,9,212.01,15,1621.88,879.68,742.2,19218.17,18797.89,3.8,0,16,354.4
21250,2025-06-15,APAC,Japan,IT,Data Integration,PipeSync,Enterprise,Partner,Rep_080,4,1088.52,0,4354.08,2113.97,2240.11,12943.25,11954.55,4.0,0,10,945.6
21251,2022-08-16,North America,Canada,Finance,Data Integration,FlowConnect,Mid-Market,Direct Sales,Rep_045,15,1982.93,10,26769.56,15407.31,11362.25,14645.11,14490.45,3.2,0,12,559.8
21252,2023-07-22,MEA,Saudi Arabia,Marketing,Data Integration,FlowConnect,Enterprise,Direct Sales,Rep_074,7,1366.83,0,9567.81,3863.89,5703.92,16430.15,13222.5,3.2,0,17,172.3
21253,2026-05-20,MEA,Saudi Arabia,Sales,Reporting Suite,SnapReport,Mid-Market,Reseller,Rep_018,4,1569.95,0,6279.8,3034.26,3245.54,15514.67,19626.58,4.6,0,11,557.0
21254,2022-11-21,North America,USA,IT,Analytics Platform,MetricMind Core,Mid-Market,Partner,Rep_009,20,111.6,0,2232.0,823.45,1408.55,22139.19,24227.3,4.1,1,14,253.0
21255,2026-06-15,APAC,China,Customer Success,Reporting Suite,ReportGen,SMB,Online Self-Serve,Rep_055,6,1222.28,10,6600.31,3767.57,2832.74,21383.43,18215.13,4.7,0,15,245.0
21256,2022-07-14,LATAM,Chile,Operations,AI Agents,AgentQuery,Enterprise,Online Self-Serve,Rep_011,4,750.82,5,2853.12,1119.82,1733.3,12205.78,9740.01,4.5,0,18,374.4
21257,2022-04-06,North America,Mexico,Operations,Reporting Suite,ReportGen,Enterprise,Reseller,Rep_066,18,673.3,5,11513.43,6614.56,4898.87,23294.86,16643.6,2.6,1,14,524.1
21258,2023-08-10,MEA,UAE,Finance,BI Dashboards,InsightBoard,Enterprise,Partner,Rep_032,9,1737.76,15,13293.86,6911.97,6381.89,17389.27,22488.65,3.3,0,14,203.0
21259,2026-05-06,MEA,UAE,IT,AI Agents,AgentQuery,Enterprise,Online Self-Serve,Rep_028,10,245.18,20,1961.44,1058.01,903.43,24251.68,30584.2,3.7,0,13,465.4
21260,2025-01-31,MEA,UAE,Customer Success,Data Integration,PipeSync,Mid-Market,Reseller,Rep_013,11,1178.03,5,12310.41,6507.25,5803.16,17991.42,21865.04,3.3,0,17,445.0
21261,2023-10-08,MEA,UAE,Sales,AI Agents,AutoInsight,Enterprise,Partner,Rep_070,42,1972.26,15,70409.68,36014.58,34395.1,22778.59,20840.14,4.7,0,24,914.0
21262,2025-11-03,LATAM,Brazil,Finance,Analytics Platform,MetricMind Core,SMB,Partner,Rep_001,33,426.28,5,13363.88,6280.17,7083.71,15910.24,18125.05,3.1,0,11,771.5
21263,2022-12-27,LATAM,Brazil,Marketing,AI Agents,AgentQuery,Enterprise,Reseller,Rep_023,9,1388.3,0,12494.7,7165.25,5329.45,10905.12,13606.49,4.2,0,15,599.3
21264,2025-03-03,MEA,Saudi Arabia,IT,Analytics Platform,MetricMind Core,Mid-Market,Online Self-Serve,Rep_021,17,1543.27,5,24923.81,9848.45,15075.36,9012.93,10923.03,2.6,1,15,870.8
21265,2024-01-05,North America,Mexico,Finance,Reporting Suite,ReportGen,SMB,Online Self-Serve,Rep_070,31,789.87,0,24485.97,9805.92,14680.05,22075.38,26292.28,3.0,0,16,520.7
21266,2022-01-07,LATAM,Chile,IT,Data Integration,FlowConnect,Mid-Market,Reseller,Rep_070,5,1773.41,5,8423.7,3402.49,5021.21,19580.92,13740.81,2.6,0,20,369.5
21267,2025-06-23,Europe,Netherlands,IT,Reporting Suite,ReportGen,Mid-Market,Direct Sales,Rep_077,12,766.64,0,9199.68,4746.58,4453.1,18029.28,23172.17,2.9,0,15,492.5
21268,2024-09-22,MEA,UAE,Finance,Reporting Suite,SnapReport,Mid-Market,Direct Sales,Rep_017,14,1136.18,10,14315.87,6455.59,7860.28,13231.17,16852.31,2.5,0,25,261.3
21269,2022-02-20,Europe,Netherlands,Operations,AI Agents,AgentQuery,Startup,Partner,Rep_076,12,1469.23,0,17630.76,6888.93,10741.83,13592.87,13838.29,3.9,1,24,274.4
21270,2025-02-19,Europe,UK,Sales,AI Agents,AgentQuery,Mid-Market,Direct Sales,Rep_041,9,834.21,10,6757.1,2925.73,3831.37,8124.19,7672.35,2.8,0,12,287.0
21271,2023-09-14,MEA,Saudi Arabia,Finance,BI Dashboards,PulseView,SMB,Direct Sales,Rep_042,8,1524.59,15,10367.21,4232.91,6134.3,22834.2,26698.16,3.2,0,15,865.0
21272,2023-11-07,Europe,Germany,Operations,BI Dashboards,InsightBoard,Mid-Market,Partner,Rep_045,9,1569.4,20,11299.68,4795.48,6504.2,21558.89,16394.44,3.3,0,17,778.4
21273,2023-08-16,APAC,Japan,IT,AI Agents,AgentQuery,Mid-Market,Direct Sales,Rep_008,18,430.75,0,7753.5,4642.81,3110.69,13049.41,11046.2,3.7,0,25,328.8
21274,2022-04-11,APAC,Australia,Operations,BI Dashboards,InsightBoard,Mid-Market,Partner,Rep_006,13,119.5,0,1553.5,553.98,999.52,21572.47,20886.78,2.8,0,25,249.6
21275,2024-11-27,APAC,Australia,Operations,BI Dashboards,InsightBoard,Startup,Reseller,Rep_012,13,1021.7,0,13282.1,5812.19,7469.91,15754.94,17776.93,4.4,0,13,392.4
21276,2026-03-18,MEA,South Africa,Sales,Analytics Platform,MetricMind Core,Mid-Market,Online Self-Serve,Rep_069,15,780.77,15,9954.82,3928.74,6026.08,9221.44,8913.71,4.2,1,16,665.9
21277,2022-04-29,LATAM,Chile,Marketing,Analytics Platform,MetricMind Pro,Mid-Market,Reseller,Rep_041,35,901.42,15,26817.24,15702.17,11115.07,10991.35,9258.29,3.8,0,9,895.3
21278,2023-09-28,North America,USA,IT,AI Agents,AutoInsight,Mid-Market,Direct Sales,Rep_016,5,312.26,10,1405.17,794.06,611.11,11607.68,10590.34,4.5,0,22,625.6
21279,2026-05-29,North America,Mexico,Finance,Analytics Platform,MetricMind Pro,Enterprise,Online Self-Serve,Rep_003,5,676.77,10,3045.46,1070.4,1975.06,9112.19,9369.07,3.4,0,16,183.4
21280,2022-10-27,Europe,Netherlands,Customer Success,Analytics Platform,MetricMind Core,Enterprise,Direct Sales,Rep_028,8,1279.65,15,8701.62,5136.12,3565.5,24798.92,22841.09,3.4,0,14,417.7
21281,2022-07-17,Europe,France,Finance,AI Agents,AutoInsight,Mid-Market,Reseller,Rep_029,10,1228.15,0,12281.5,6388.74,5892.76,23110.68,16205.92,4.5,0,13,128.0
21282,2022-04-22,North America,Canada,IT,BI Dashboards,PulseView,SMB,Reseller,Rep_027,20,1031.84,0,20636.8,8729.27,11907.53,20075.45,22851.23,2.8,0,17,496.8
21283,2022-02-13,LATAM,Chile,Finance,BI Dashboards,InsightBoard,SMB,Online Self-Serve,Rep_080,16,917.82,15,12482.35,6310.59,6171.76,13441.01,11436.85,3.5,0,18,938.5
21284,2025-06-11,LATAM,Chile,Finance,BI Dashboards,PulseView,Enterprise,Partner,Rep_074,11,524.18,10,5189.38,2710.88,2478.5,11518.5,12093.89,3.6,0,12,679.9
21285,2022-01-23,MEA,South Africa,Operations,BI Dashboards,PulseView,Mid-Market,Partner,Rep_019,16,709.65,5,10786.68,6021.76,4764.92,15543.63,15869.95,3.6,0,10,379.3
21286,2024-06-13,MEA,UAE,Marketing,Analytics Platform,MetricMind Pro,Enterprise,Partner,Rep_062,11,1795.19,0,19747.09,11193.91,8553.18,24207.6,30287.2,4.5,0,12,745.1
21287,2024-11-26,North America,USA,Customer Success,Analytics Platform,MetricMind Pro,SMB,Reseller,Rep_054,1,343.43,0,343.43,196.94,146.49,13061.16,14048.66,2.7,1,20,188.0
21288,2023-02-04,North America,Canada,Sales,Data Integration,FlowConnect,Enterprise,Direct Sales,Rep_061,5,1005.19,5,4774.65,1857.92,2916.73,23416.9,24882.82,2.9,0,19,398.9
21289,2022-10-24,North America,Mexico,Sales,AI Agents,AutoInsight,Startup,Partner,Rep_036,14,730.79,10,9207.95,4537.48,4670.47,22721.6,28906.04,4.6,1,17,454.9
21290,2023-01-02,MEA,South Africa,Sales,Analytics Platform,MetricMind Pro,Enterprise,Direct Sales,Rep_053,5,1283.9,0,6419.5,3844.29,2575.21,23239.25,21637.94,4.2,0,24,629.8
21291,2025-03-27,Europe,Netherlands,IT,Data Integration,PipeSync,Enterprise,Partner,Rep_018,38,1458.44,5,52649.68,19501.61,33148.07,14187.62,17483.89,3.0,1,12,383.8
21292,2023-06-05,North America,Mexico,Sales,Reporting Suite,ReportGen,Mid-Market,Partner,Rep_071,9,191.17,0,1720.53,989.39,731.14,20535.52,15710.27,5.0,0,10,388.4
21293,2025-08-18,APAC,Australia,Customer Success,AI Agents,AutoInsight,Mid-Market,Direct Sales,Rep_014,6,207.24,5,1181.27,693.96,487.31,18314.06,20573.21,2.6,0,9,533.2
21294,2024-07-22,Europe,UK,Customer Success,Reporting Suite,ReportGen,SMB,Partner,Rep_022,7,1122.22,20,6284.43,3250.66,3033.77,14690.54,10874.28,3.3,0,21,298.0
21295,2025-11-08,MEA,UAE,Finance,AI Agents,AutoInsight,Enterprise,Partner,Rep_053,15,1619.35,0,24290.25,12462.51,11827.74,21404.58,17195.28,3.5,0,12,199.5
21296,2024-02-05,MEA,South Africa,Customer Success,AI Agents,AutoInsight,Startup,Partner,Rep_034,42,359.45,5,14342.05,6288.04,8054.01,10705.82,11146.57,4.9,0,13,850.5
21297,2023-04-30,LATAM,Brazil,Marketing,Analytics Platform,MetricMind Core,Startup,Online Self-Serve,Rep_003,31,362.13,0,11226.03,5682.94,5543.09,21558.71,23991.97,4.6,0,9,693.8
21298,2022-05-24,LATAM,Chile,Finance,BI Dashboards,PulseView,Enterprise,Partner,Rep_075,8,1012.74,0,8101.92,3752.2,4349.72,11218.66,14183.9,4.9,0,15,424.9
21299,2024-12-05,MEA,Saudi Arabia,IT,AI Agents,AgentQuery,Startup,Online Self-Serve,Rep_036,14,1081.14,0,15135.96,5630.98,9504.98,19107.41,21888.66,2.7,0,11,230.6
21300,2023-03-16,APAC,India,Marketing,Reporting Suite,SnapReport,SMB,Partner,Rep_059,12,637.26,0,7647.12,2828.03,4819.09,19283.76,24254.85,4.4,0,12,433.5
21301,2024-06-02,Europe,UK,IT,Analytics Platform,MetricMind Pro,Startup,Partner,Rep_046,5,1036.13,15,4403.55,1575.17,2828.38,22451.0,28802.77,3.2,0,21,732.5
21302,2024-01-02,LATAM,Brazil,Operations,BI Dashboards,PulseView,SMB,Partner,Rep_003,11,373.92,20,3290.5,1957.55,1332.95,14857.63,15727.02,4.6,0,19,298.5
21303,2025-04-13,MEA,UAE,Finance,Analytics Platform,MetricMind Core,Enterprise,Online Self-Serve,Rep_058,9,1798.48,0,16186.32,5871.67,10314.65,22658.65,22634.34,3.8,0,13,558.8
21304,2025-03-12,APAC,Australia,Customer Success,Reporting Suite,SnapReport,Mid-Market,Direct Sales,Rep_047,14,1994.86,10,25135.24,13000.82,12134.42,16611.9,18178.63,5.0,0,13,224.7
21305,2025-03-21,MEA,South Africa,Operations,Analytics Platform,MetricMind Pro,SMB,Direct Sales,Rep_025,14,1199.9,5,15958.67,6311.93,9646.74,20082.89,24097.46,3.8,0,22,341.3
21306,2026-06-30,LATAM,Brazil,Sales,AI Agents,AgentQuery,SMB,Online Self-Serve,Rep_054,14,1579.91,15,18800.93,10257.11,8543.82,17957.58,20916.79,3.0,0,15,517.5
21307,2026-02-21,Europe,Germany,Marketing,Reporting Suite,ReportGen,SMB,Partner,Rep_048,23,962.53,0,22138.19,12679.02,9459.17,12037.12,12978.46,2.9,0,16,496.1
21308,2025-07-25,Europe,UK,Customer Success,Data Integration,PipeSync,Mid-Market,Reseller,Rep_021,5,1623.59,5,7712.05,4210.85,3501.2,17453.92,12429.08,3.4,1,10,287.8
21309,2022-01-06,North America,USA,Sales,Analytics Platform,MetricMind Pro,Enterprise,Partner,Rep_015,12,1000.16,10,10801.73,6358.57,4443.16,11718.31,9227.28,4.7,0,17,937.4
21310,2024-10-24,LATAM,Brazil,Marketing,Reporting Suite,SnapReport,Enterprise,Direct Sales,Rep_031,18,1559.1,0,28063.8,16138.99,11924.81,23791.15,18529.51,3.0,0,20,187.5
21311,2024-05-18,LATAM,Brazil,Marketing,Reporting Suite,SnapReport,Enterprise,Partner,Rep_052,10,1920.59,15,16325.02,6865.16,9459.86,8398.72,10308.36,2.7,0,14,588.8
21312,2023-06-16,North America,Mexico,Sales,Data Integration,PipeSync,Mid-Market,Direct Sales,Rep_027,7,1834.15,10,11555.14,5666.96,5888.18,13706.24,15596.03,4.6,0,14,568.5
21313,2024-03-21,North America,USA,Finance,AI Agents,AutoInsight,Mid-Market,Partner,Rep_012,8,609.99,10,4391.93,2029.75,2362.18,15701.84,18282.12,4.6,0,17,342.5
21314,2026-01-30,APAC,India,Finance,AI Agents,AutoInsight,Enterprise,Direct Sales,Rep_016,9,1337.81,15,10234.25,4886.96,5347.29,11917.35,13083.36,3.8,0,16,895.0
21315,2026-05-01,MEA,South Africa,Customer Success,AI Agents,AgentQuery,SMB,Partner,Rep_002,3,643.47,20,1544.33,704.81,839.52,16558.4,19437.54,3.6,0,18,333.0
21316,2022-03-16,LATAM,Brazil,Sales,Analytics Platform,MetricMind Core,Mid-Market,Online Self-Serve,Rep_008,6,1789.57,20,8589.94,5055.13,3534.81,17046.44,15703.97,4.0,1,16,123.2
21317,2025-06-06,APAC,Japan,Sales,Data Integration,FlowConnect,Enterprise,Online Self-Serve,Rep_005,20,1441.57,10,25948.26,12503.21,13445.05,22309.66,17722.76,3.9,0,12,192.4
21318,2022-04-30,APAC,Japan,Marketing,AI Agents,AgentQuery,Enterprise,Partner,Rep_028,17,1409.85,5,22769.08,13189.74,9579.34,14674.97,14401.03,4.7,1,10,167.9
21319,2025-01-22,APAC,India,Marketing,Analytics Platform,MetricMind Core,Enterprise,Online Self-Serve,Rep_035,6,1581.55,0,9489.3,5600.82,3888.48,16839.63,17182.45,4.1,0,13,183.8
21320,2025-11-05,North America,Mexico,Operations,Reporting Suite,SnapReport,Mid-Market,Reseller,Rep_055,23,104.14,0,2395.22,985.55,1409.67,13246.18,17165.04,4.3,0,8,630.6
21321,2022-11-18,APAC,Australia,Finance,Analytics Platform,MetricMind Core,SMB,Direct Sales,Rep_067,14,107.73,0,1508.22,684.8,823.42,13995.7,15834.34,4.8,0,16,137.7
21322,2023-10-22,APAC,China,Operations,AI Agents,AgentQuery,Startup,Online Self-Serve,Rep_031,33,525.58,5,16476.93,8742.45,7734.48,16335.33,13147.66,3.2,0,12,717.5
21323,2026-05-22,APAC,Australia,Customer Success,Data Integration,FlowConnect,SMB,Reseller,Rep_045,7,863.24,0,6042.68,2345.25,3697.43,17890.88,14567.8,4.3,0,19,917.0
21324,2022-05-11,MEA,South Africa,Finance,Reporting Suite,SnapReport,Startup,Online Self-Serve,Rep_040,10,1450.77,0,14507.7,5519.44,8988.26,12281.21,9849.13,4.5,0,8,577.1
21325,2022-02-17,Europe,Germany,Sales,BI Dashboards,PulseView,SMB,Online Self-Serve,Rep_079,25,1978.8,0,49470.0,27856.75,21613.25,24022.99,21979.48,3.3,0,19,908.4
21326,2024-06-03,APAC,Japan,Finance,AI Agents,AutoInsight,SMB,Partner,Rep_073,23,532.48,10,11022.34,3974.9,7047.44,17121.89,21091.58,4.8,0,16,550.3
21327,2023-02-22,APAC,Japan,Marketing,AI Agents,AutoInsight,Mid-Market,Reseller,Rep_038,10,356.42,15,3029.57,1097.23,1932.34,17186.51,21116.46,4.7,0,15,672.0
21328,2024-05-28,LATAM,Chile,Customer Success,BI Dashboards,InsightBoard,SMB,Reseller,Rep_048,3,866.61,0,2599.83,1391.87,1207.96,16830.84,19062.34,3.4,0,18,478.8
21329,2026-06-11,APAC,China,Marketing,AI Agents,AutoInsight,SMB,Partner,Rep_037,3,1923.8,0,5771.4,2124.72,3646.68,18685.74,13821.29,4.6,0,21,279.5
21330,2022-07-31,APAC,Australia,IT,Data Integration,PipeSync,Enterprise,Reseller,Rep_034,5,419.35,0,2096.75,974.27,1122.48,13474.94,12450.67,3.9,0,16,249.2
21331,2025-09-16,North America,Canada,IT,Data Integration,PipeSync,Startup,Partner,Rep_042,14,1005.78,10,12672.83,4840.7,7832.13,10908.99,9228.33,3.3,0,15,944.0
21332,2024-08-11,APAC,Japan,IT,AI Agents,AgentQuery,Mid-Market,Reseller,Rep_002,10,1858.53,15,15797.5,6274.36,9523.14,14143.65,14103.86,3.0,0,16,599.3
21333,2023-06-16,LATAM,Brazil,Customer Success,BI Dashboards,InsightBoard,Startup,Partner,Rep_019,9,552.21,0,4969.89,2760.06,2209.83,19398.49,21471.44,2.9,1,7,669.7
21334,2025-08-31,MEA,South Africa,Marketing,Analytics Platform,MetricMind Core,SMB,Reseller,Rep_032,25,371.44,20,7428.8,4295.51,3133.29,9695.6,10016.05,3.9,0,11,880.2
21335,2023-09-17,North America,USA,Finance,BI Dashboards,PulseView,Mid-Market,Online Self-Serve,Rep_062,2,369.91,5,702.83,284.92,417.91,22043.23,20641.29,2.5,0,15,869.1
21336,2026-03-21,LATAM,Argentina,Operations,BI Dashboards,PulseView,Mid-Market,Online Self-Serve,Rep_069,4,56.09,15,190.71,75.33,115.38,16716.23,11922.07,3.1,0,9,535.6
21337,2025-06-05,North America,Canada,Marketing,AI Agents,AgentQuery,SMB,Partner,Rep_023,8,519.65,0,4157.2,1979.79,2177.41,23978.96,24954.64,2.6,0,11,447.9
21338,2022-05-15,APAC,China,Customer Success,Analytics Platform,MetricMind Core,Enterprise,Direct Sales,Rep_045,3,1215.09,0,3645.27,2157.47,1487.8,20186.41,23968.32,3.6,0,10,938.1
21339,2022-08-04,APAC,Japan,IT,Reporting Suite,SnapReport,Mid-Market,Reseller,Rep_062,8,428.84,0,3430.72,1284.91,2145.81,13828.58,11364.01,3.3,0,17,552.3
21340,2022-04-26,MEA,Saudi Arabia,Finance,Reporting Suite,SnapReport,Mid-Market,Direct Sales,Rep_017,9,784.5,20,5648.4,2591.3,3057.1,16411.43,15362.5,3.2,0,14,927.7
21341,2026-06-01,North America,Mexico,Customer Success,Data Integration,PipeSync,Startup,Online Self-Serve,Rep_025,5,70.65,0,353.25,206.75,146.5,9862.24,11689.17,2.9,0,14,496.3
21342,2022-09-06,MEA,Saudi Arabia,Customer Success,Analytics Platform,MetricMind Core,Mid-Market,Direct Sales,Rep_026,18,1197.91,0,21562.38,8854.63,12707.75,13474.5,15269.99,4.0,0,15,308.3
21343,2026-03-16,APAC,Japan,Sales,Analytics Platform,MetricMind Pro,Startup,Reseller,Rep_032,4,1103.51,5,4193.34,1906.99,2286.35,13830.6,13138.82,3.9,0,12,321.2
21344,2026-06-20,Europe,France,Operations,Analytics Platform,MetricMind Core,SMB,Partner,Rep_019,15,1902.33,10,25681.46,9211.38,16470.08,19210.77,18367.45,2.7,0,17,316.4
21345,2026-04-11,Europe,France,IT,AI Agents,AgentQuery,Mid-Market,Reseller,Rep_027,3,1486.98,0,4460.94,2550.2,1910.74,18267.48,14464.3,5.0,0,18,461.6
21346,2024-03-22,North America,USA,Finance,AI Agents,AgentQuery,SMB,Partner,Rep_047,8,624.35,0,4994.8,2310.26,2684.54,14508.54,10459.53,4.7,0,12,617.6
